accuracy,congruity,height,response,rt,stimulus,subject_nr,targetSide,width,md,auc,xflips,init_time
1,congruent,1050,1,1167,leftCongruent.jpg,125,left,1680,0.368981261,0.305987277,1,140
1,congruent,1050,2,1167,rightCongruent.jpg,128,right,1680,0.32424076,0.466549052,0,180
1,incongruent,1050,2,1167,rightIncongruent.jpg,130,right,1680,0.205280268,0.246927792,0,320
0,congruent,1050,2,1168,leftCongruent.jpg,103,left,1680,0.060404239,-0.033907031,0,740
1,incongruent,1050,1,1168,leftIncongruent.jpg,115,left,1680,0.519940371,0.758962433,1,320
1,incongruent,1050,2,1168,rightIncongruent.jpg,117,right,1680,1.499490676,1.201906771,2,380
1,incongruent,1050,1,1168,leftIncongruent.jpg,120,left,1680,0.078987872,0.073917561,0,440
1,incongruent,1050,1,1168,leftIncongruent.jpg,123,left,1680,0.244757829,0.200552559,0,480
1,incongruent,1050,1,1168,leftIncongruent.jpg,123,left,1680,0.70732428,0.89416278,1,520
1,congruent,1050,1,1169,leftCongruent.jpg,102,left,1680,0.243051602,0.07563611,1,100
1,incongruent,1050,2,1169,rightIncongruent.jpg,104,right,1680,1.451860787,1.535281367,1,260
1,incongruent,1050,2,1169,rightIncongruent.jpg,111,right,1680,0.793416486,0.819496602,1,340
0,incongruent,1050,2,1169,leftIncongruent.jpg,112,left,1680,-0.306620426,-0.349940155,0,480
1,incongruent,1050,2,1169,rightIncongruent.jpg,113,right,1680,1.156132791,-0.05928365,0,120
1,incongruent,1050,2,1169,rightIncongruent.jpg,115,right,1680,0.958905261,0.510591524,1,320
1,incongruent,1050,2,1170,rightIncongruent.jpg,103,right,1680,0.139905694,0.000215199,0,700
1,incongruent,1050,2,1170,rightIncongruent.jpg,111,right,1680,-0.349703693,-0.268567089,0,460
1,congruent,1050,2,1170,rightCongruent.jpg,111,right,1680,0.112424469,0.138011396,0,660
1,congruent,1050,1,1170,leftCongruent.jpg,115,left,1680,0.21779744,0.184177047,0,360
1,incongruent,1050,1,1170,leftIncongruent.jpg,122,left,1680,-0.476631345,-0.09944245,1,20
1,congruent,1050,1,1170,leftCongruent.jpg,124,left,1680,-0.147737798,-0.211528818,0,240
1,incongruent,1050,1,1171,leftIncongruent.jpg,101,left,1680,1.155665386,0.868774098,1,120
1,incongruent,1050,1,1171,leftIncongruent.jpg,104,left,1680,0.352258355,0.322339872,0,400
1,incongruent,1050,2,1171,rightIncongruent.jpg,105,right,1680,1.384243178,1.398701885,0,200
1,congruent,1050,1,1171,leftCongruent.jpg,106,left,1680,0.800463425,0.990811618,0,100
1,incongruent,1050,1,1171,leftIncongruent.jpg,107,left,1680,0.931336362,0.720876823,0,340
1,incongruent,1050,1,1171,leftIncongruent.jpg,107,left,1680,0.989335979,0.783495429,0,340
1,incongruent,1050,2,1171,rightIncongruent.jpg,123,right,1680,-0.116766793,-0.026242551,0,360
1,incongruent,1050,2,1171,rightIncongruent.jpg,124,right,1680,0.712238219,0.782672942,1,240
1,incongruent,1050,1,1172,leftIncongruent.jpg,130,left,1680,0.211847418,0.089622166,0,380
1,incongruent,1050,2,1173,rightIncongruent.jpg,105,right,1680,0.201819163,0.120558059,0,300
1,congruent,1050,2,1173,rightCongruent.jpg,106,right,1680,0.23602145,0.195889117,0,180
1,congruent,1050,2,1173,rightCongruent.jpg,107,right,1680,0.873691028,0.846250355,0,40
1,congruent,1050,1,1173,leftCongruent.jpg,107,left,1680,-0.553086203,-0.693676489,0,320
1,congruent,1050,1,1173,leftCongruent.jpg,107,left,1680,-0.251919075,-0.149030808,0,400
1,incongruent,1050,2,1173,rightIncongruent.jpg,119,right,1680,0.511857217,0.130364535,2,320
1,incongruent,1050,2,1173,rightIncongruent.jpg,124,right,1680,0.811688407,0.691499149,0,480
1,incongruent,1050,2,1173,rightIncongruent.jpg,130,right,1680,-0.631457417,-0.135189382,1,400
1,incongruent,1050,1,1174,leftIncongruent.jpg,102,left,1680,-0.200637601,-0.000271418,0,500
1,incongruent,1050,2,1174,rightIncongruent.jpg,105,right,1680,1.082218333,1.690296861,2,40
1,congruent,1050,2,1174,rightCongruent.jpg,111,right,1680,0.39978789,0.283620439,0,320
1,incongruent,1050,2,1174,rightIncongruent.jpg,115,right,1680,0.501506161,0.347788999,0,420
1,incongruent,1050,1,1174,leftIncongruent.jpg,122,left,1680,1.165253685,0.933685449,0,40
1,incongruent,1050,2,1174,rightIncongruent.jpg,124,right,1680,0.087420649,0.086799947,0,440
1,congruent,1050,2,1174,rightCongruent.jpg,124,right,1680,0.500293045,0.659839426,0,300
1,incongruent,1050,2,1174,rightIncongruent.jpg,125,right,1680,-0.239490878,-0.349583972,0,500
1,incongruent,1050,2,1175,rightIncongruent.jpg,103,right,1680,-0.149723354,-0.088340035,0,540
1,incongruent,1050,2,1175,rightIncongruent.jpg,107,right,1680,0.530013382,0.658841174,0,340
1,incongruent,1050,2,1175,rightIncongruent.jpg,107,right,1680,0.237105632,0.281444484,0,420
0,congruent,1050,2,1175,leftCongruent.jpg,112,left,1680,-0.51202259,-0.474111058,0,340
1,incongruent,1050,2,1175,rightIncongruent.jpg,123,right,1680,0.176749082,0.2268035,0,180
1,incongruent,1050,1,1175,leftIncongruent.jpg,126,left,1680,0.242114475,0.337647523,0,340
1,congruent,1050,2,1175,rightCongruent.jpg,129,right,1680,0.074973288,0.050469751,0,460
1,incongruent,1050,1,1176,leftIncongruent.jpg,102,left,1680,0.76820518,0.696616559,1,260
1,incongruent,1050,2,1176,rightIncongruent.jpg,107,right,1680,1.52578805,1.500903567,1,280
1,incongruent,1050,1,1176,leftIncongruent.jpg,111,left,1680,0.066380912,0.028371165,1,480
1,congruent,1050,2,1176,rightCongruent.jpg,119,right,1680,0.080029587,0.027454151,0,380
1,incongruent,1050,2,1176,rightIncongruent.jpg,119,right,1680,0.650719093,0.551043291,0,160
1,incongruent,1050,2,1176,rightIncongruent.jpg,122,right,1680,1.100819721,0.763845087,0,40
1,congruent,1050,1,1176,leftCongruent.jpg,126,left,1680,0.216582591,0.241825434,0,220
1,incongruent,1050,1,1176,leftIncongruent.jpg,127,left,1680,-0.087525074,-0.103605809,0,480
1,congruent,1050,2,1177,rightCongruent.jpg,102,right,1680,-0.103776581,-0.048540696,0,360
1,incongruent,1050,2,1177,rightIncongruent.jpg,102,right,1680,0.788177679,0.72986558,1,300
1,incongruent,1050,2,1177,rightIncongruent.jpg,106,right,1680,1.08430342,0.569562792,0,340
1,incongruent,1050,1,1177,leftIncongruent.jpg,109,left,1680,0.997142266,0.997267012,1,80
1,congruent,1050,2,1177,rightCongruent.jpg,123,right,1680,-0.126716445,0.01459417,0,500
1,incongruent,1050,1,1177,leftIncongruent.jpg,124,left,1680,1.517025299,0.746884031,0,140
1,incongruent,1050,2,1177,rightIncongruent.jpg,125,right,1680,0.733919673,0.378443721,0,140
1,congruent,1050,1,1178,leftCongruent.jpg,102,left,1680,0.353764385,0.008595319,0,380
1,incongruent,1050,1,1178,leftIncongruent.jpg,111,left,1680,-0.175177447,-0.088096697,0,280
1,incongruent,1050,2,1178,rightIncongruent.jpg,115,right,1680,-0.183606404,-0.237282587,0,420
1,incongruent,1050,1,1178,leftIncongruent.jpg,123,left,1680,0.542504927,0.347613676,0,400
1,incongruent,1050,2,1178,rightIncongruent.jpg,124,right,1680,0.534163202,0.709322499,0,360
1,incongruent,1050,1,1179,leftIncongruent.jpg,102,left,1680,0.785753908,0.613154878,1,240
1,incongruent,1050,2,1179,rightIncongruent.jpg,107,right,1680,0.624860616,0.769750612,0,320
1,incongruent,1050,1,1179,leftIncongruent.jpg,108,left,1680,0.114565977,0.094986596,0,380
1,incongruent,1050,2,1179,rightIncongruent.jpg,111,right,1680,1.111197184,0.799972769,1,200
1,congruent,1050,2,1179,rightCongruent.jpg,126,right,1680,0.226013579,0.057824158,0,240
1,congruent,1050,2,1179,rightCongruent.jpg,126,right,1680,-0.114837476,-0.059785811,0,360
1,incongruent,1050,1,1179,leftIncongruent.jpg,127,left,1680,0.157023027,0.177812705,0,340
1,incongruent,1050,1,1180,leftIncongruent.jpg,111,left,1680,0.07863756,0.043668764,0,120
1,congruent,1050,2,1180,rightCongruent.jpg,111,right,1680,0.687671398,0.655332875,0,480
1,incongruent,1050,2,1180,rightIncongruent.jpg,115,right,1680,0.347496563,0.24554142,0,320
1,incongruent,1050,2,1180,rightIncongruent.jpg,122,right,1680,0.690090633,0.741477075,0,340
1,congruent,1050,2,1180,rightCongruent.jpg,126,right,1680,-0.270617256,-0.251555649,0,300
1,congruent,1050,2,1180,rightCongruent.jpg,129,right,1680,-0.233292801,-0.232972487,0,480
1,incongruent,1050,1,1181,leftIncongruent.jpg,107,left,1680,1.624494483,1.527036317,0,260
1,congruent,1050,2,1181,rightCongruent.jpg,118,right,1680,-0.345183563,-0.396297269,0,680
1,congruent,1050,1,1181,leftCongruent.jpg,123,left,1680,0.111873596,0.002430468,0,480
1,incongruent,1050,1,1181,leftIncongruent.jpg,126,left,1680,1.090548071,0.236757674,3,260
1,incongruent,1050,1,1182,leftIncongruent.jpg,102,left,1680,1.232959462,0.850209074,1,300
1,congruent,1050,2,1182,rightCongruent.jpg,107,right,1680,-0.307398967,-0.214733055,0,440
1,congruent,1050,1,1182,leftCongruent.jpg,111,left,1680,0.241840878,0.339670116,0,320
1,congruent,1050,2,1182,rightCongruent.jpg,111,right,1680,0.601031538,0.415841205,0,340
1,incongruent,1050,2,1182,rightIncongruent.jpg,118,right,1680,0.643132135,0.409103357,0,240
1,incongruent,1050,2,1182,rightIncongruent.jpg,123,right,1680,-0.165080316,-0.110014522,0,440
1,incongruent,1050,1,1182,leftIncongruent.jpg,129,left,1680,0.17878798,0.131560012,0,340
1,congruent,1050,2,1182,rightCongruent.jpg,129,right,1680,-0.216181661,-0.133151529,0,520
1,incongruent,1050,1,1183,leftIncongruent.jpg,102,left,1680,1.263792929,0.996845997,2,80
1,congruent,1050,2,1183,rightCongruent.jpg,107,right,1680,0.194819257,0.265549889,0,400
1,incongruent,1050,2,1183,rightIncongruent.jpg,107,right,1680,1.201584723,1.228830047,0,240
1,incongruent,1050,2,1183,rightIncongruent.jpg,116,right,1680,0.682166669,0.61196108,0,320
1,incongruent,1050,1,1183,leftIncongruent.jpg,119,left,1680,0.196049205,0.179766022,0,380
1,incongruent,1050,1,1183,leftIncongruent.jpg,119,left,1680,0.056883855,0.050722671,0,600
1,incongruent,1050,1,1184,leftIncongruent.jpg,111,left,1680,0.73842511,0.708134616,0,120
1,incongruent,1050,1,1184,leftIncongruent.jpg,113,left,1680,0.260959978,0.398187776,0,320
1,congruent,1050,2,1184,rightCongruent.jpg,113,right,1680,-0.595872876,-0.498866494,0,240
1,incongruent,1050,1,1184,leftIncongruent.jpg,113,left,1680,1.735236683,2.025281721,0,40
1,congruent,1050,1,1184,leftCongruent.jpg,114,left,1680,-0.179254201,-0.198122577,0,480
1,incongruent,1050,2,1184,rightIncongruent.jpg,115,right,1680,0.427780376,0.336895116,1,340
1,incongruent,1050,2,1184,rightIncongruent.jpg,119,right,1680,0.784047676,0.481551651,0,340
1,congruent,1050,1,1184,leftCongruent.jpg,120,left,1680,0.232584053,0.280133904,1,400
1,incongruent,1050,1,1184,leftIncongruent.jpg,130,left,1680,0.468588993,0.409933053,0,380
1,congruent,1050,2,1185,rightCongruent.jpg,107,right,1680,-0.150464639,-0.142051448,0,500
1,incongruent,1050,2,1185,rightIncongruent.jpg,114,right,1680,-0.082283101,-0.076436315,0,440
1,incongruent,1050,2,1185,rightIncongruent.jpg,123,right,1680,-0.107312094,0.009514398,0,600
1,incongruent,1050,1,1185,leftIncongruent.jpg,125,left,1680,0.701688796,0.659271567,2,400
1,incongruent,1050,2,1186,rightIncongruent.jpg,126,right,1680,0.92993385,0.844447188,0,220
1,incongruent,1050,2,1186,rightIncongruent.jpg,127,right,1680,0.355744058,0.440311574,1,220
1,incongruent,1050,2,1187,rightIncongruent.jpg,113,right,1680,0.047072124,0.005996212,0,460
1,incongruent,1050,2,1187,rightIncongruent.jpg,122,right,1680,0.993740102,0.516699806,1,180
1,incongruent,1050,2,1187,rightIncongruent.jpg,123,right,1680,-0.124380665,-0.043164392,0,520
1,incongruent,1050,1,1187,leftIncongruent.jpg,128,left,1680,1.149131323,0.814749717,0,220
1,congruent,1050,1,1188,leftCongruent.jpg,107,left,1680,-0.269986705,-0.209200682,0,420
1,incongruent,1050,1,1188,leftIncongruent.jpg,107,left,1680,0.430493623,0.495203946,0,420
1,incongruent,1050,1,1188,leftIncongruent.jpg,111,left,1680,0.19350834,0.250927695,0,640
1,congruent,1050,2,1188,rightCongruent.jpg,113,right,1680,-0.522797771,-0.430863479,0,380
1,incongruent,1050,2,1188,rightIncongruent.jpg,113,right,1680,0.665818785,0.765291701,0,60
1,incongruent,1050,1,1188,leftIncongruent.jpg,115,left,1680,0.696060626,0.820479028,1,360
1,incongruent,1050,2,1189,rightIncongruent.jpg,102,right,1680,0.797331247,0.79507809,0,360
1,congruent,1050,1,1189,leftCongruent.jpg,102,left,1680,-0.162842038,-0.184575454,2,360
1,incongruent,1050,2,1189,rightIncongruent.jpg,115,right,1680,-0.096603214,-0.06312691,0,420
1,incongruent,1050,2,1189,rightIncongruent.jpg,119,right,1680,0.964892197,0.579005147,0,240
1,incongruent,1050,1,1189,leftIncongruent.jpg,123,left,1680,0.292607431,0.287608584,0,540
1,congruent,1050,1,1189,leftCongruent.jpg,130,left,1680,-0.217899618,-0.058709737,0,320
1,incongruent,1050,1,1190,leftIncongruent.jpg,105,left,1680,1.070844015,0.747476518,1,300
1,incongruent,1050,2,1190,rightIncongruent.jpg,114,right,1680,-0.054563817,-0.041391413,0,480
1,incongruent,1050,2,1190,rightIncongruent.jpg,130,right,1680,-0.168519257,-0.223296263,0,480
1,incongruent,1050,1,1190,leftIncongruent.jpg,130,left,1680,1.387551108,1.192170024,0,280
1,congruent,1050,2,1191,rightCongruent.jpg,107,right,1680,0.077592818,0.07191841,0,460
1,congruent,1050,2,1191,rightCongruent.jpg,107,right,1680,0.274559567,0.277509085,0,280
1,incongruent,1050,1,1191,leftIncongruent.jpg,111,left,1680,0.502340523,0.629330241,0,520
1,congruent,1050,2,1191,rightCongruent.jpg,118,right,1680,0.182626099,0.153393964,0,400
1,congruent,1050,1,1191,leftCongruent.jpg,118,left,1680,0.127483538,0.172642508,0,280
1,congruent,1050,2,1191,rightCongruent.jpg,118,right,1680,-0.154627356,-0.107544437,1,260
1,incongruent,1050,2,1191,rightIncongruent.jpg,124,right,1680,0.840764045,0.868135407,0,180
1,incongruent,1050,1,1191,leftIncongruent.jpg,124,left,1680,0.886561452,0.730163568,1,140
1,congruent,1050,1,1191,leftCongruent.jpg,125,left,1680,0.794599619,0.747384073,0,240
1,incongruent,1050,1,1191,leftIncongruent.jpg,125,left,1680,0.190607273,0.122291197,0,160
1,incongruent,1050,1,1192,leftIncongruent.jpg,111,left,1680,0.1462249,0.177171081,0,560
0,incongruent,1050,1,1192,rightIncongruent.jpg,112,right,1680,0.211812602,0.289097885,0,300
1,incongruent,1050,2,1192,rightIncongruent.jpg,116,right,1680,1.24740475,0.739777885,0,260
1,incongruent,1050,1,1192,leftIncongruent.jpg,124,left,1680,1.03348156,0.970071112,1,280
1,incongruent,1050,1,1192,leftIncongruent.jpg,126,left,1680,0.206968756,0.122321391,0,320
1,congruent,1050,1,1192,leftCongruent.jpg,127,left,1680,-0.073311439,0.026734002,0,380
1,incongruent,1050,1,1193,leftIncongruent.jpg,101,left,1680,0.540601627,0.625697426,1,320
1,congruent,1050,1,1193,leftCongruent.jpg,105,left,1680,0.74979247,0.893770221,1,280
1,congruent,1050,1,1193,leftCongruent.jpg,114,left,1680,-0.245979559,-0.28997777,0,480
1,incongruent,1050,1,1193,leftIncongruent.jpg,115,left,1680,0.201537777,0.204534341,0,480
1,incongruent,1050,2,1193,rightIncongruent.jpg,116,right,1680,1.307571532,0.956476832,0,320
1,congruent,1050,1,1193,leftCongruent.jpg,116,left,1680,0.179747018,0.143345569,0,400
1,congruent,1050,1,1194,leftCongruent.jpg,102,left,1680,-0.176440173,-0.17553918,0,360
1,incongruent,1050,1,1194,leftIncongruent.jpg,108,left,1680,-0.126175527,-0.085834082,0,540
1,incongruent,1050,2,1194,rightIncongruent.jpg,119,right,1680,0.169941994,0.153382026,0,380
1,incongruent,1050,1,1194,leftIncongruent.jpg,123,left,1680,-0.060170303,-0.019353019,0,640
1,incongruent,1050,2,1195,rightIncongruent.jpg,107,right,1680,0.662065753,0.83081257,0,380
1,congruent,1050,2,1195,rightCongruent.jpg,107,right,1680,-0.217440325,-0.196668432,0,420
1,congruent,1050,2,1195,rightCongruent.jpg,111,right,1680,1.609031685,1.625360991,0,80
1,incongruent,1050,2,1195,rightIncongruent.jpg,115,right,1680,0.765468523,0.561137572,0,380
1,incongruent,1050,2,1195,rightIncongruent.jpg,120,right,1680,0.158435208,0.161991732,0,380
1,incongruent,1050,2,1195,rightIncongruent.jpg,127,right,1680,1.372573436,1.027419696,0,240
1,congruent,1050,1,1196,leftCongruent.jpg,108,left,1680,0.174387851,0.178244775,0,320
1,congruent,1050,1,1196,leftCongruent.jpg,114,left,1680,0.180771935,0.129526933,1,520
1,incongruent,1050,1,1196,leftIncongruent.jpg,122,left,1680,1.15138432,0.937912645,0,200
1,incongruent,1050,1,1196,leftIncongruent.jpg,125,left,1680,0.35514094,0.357685415,0,120
1,congruent,1050,2,1196,rightCongruent.jpg,128,right,1680,0.50023803,0.378058008,0,20
1,incongruent,1050,2,1196,rightIncongruent.jpg,130,right,1680,0.572760337,0.338001552,1,340
1,incongruent,1050,2,1197,rightIncongruent.jpg,102,right,1680,0.93536045,0.726329944,1,280
1,incongruent,1050,1,1197,leftIncongruent.jpg,103,left,1680,-0.141359631,-0.143997994,0,680
1,incongruent,1050,1,1197,leftIncongruent.jpg,105,left,1680,1.156169879,1.181589004,0,300
1,congruent,1050,1,1197,leftCongruent.jpg,111,left,1680,-0.086439443,-0.006304603,0,520
1,incongruent,1050,1,1197,leftIncongruent.jpg,113,left,1680,1.222593857,1.061834313,1,180
1,incongruent,1050,1,1197,leftIncongruent.jpg,125,left,1680,0.257888083,0.053734194,0,200
1,incongruent,1050,2,1197,rightIncongruent.jpg,130,right,1680,1.717691471,1.210672048,0,40
1,incongruent,1050,1,1198,leftIncongruent.jpg,102,left,1680,1.124407468,0.400047589,1,400
1,incongruent,1050,2,1198,rightIncongruent.jpg,102,right,1680,1.167218119,0.557023426,1,60
1,congruent,1050,2,1198,rightCongruent.jpg,107,right,1680,0.194876974,-0.034189935,0,280
1,incongruent,1050,1,1198,leftIncongruent.jpg,107,left,1680,0.93442922,0.785393866,1,300
1,incongruent,1050,2,1198,rightIncongruent.jpg,108,right,1680,-0.056358056,-0.046077816,0,320
1,incongruent,1050,2,1198,rightIncongruent.jpg,108,right,1680,1.195453766,0.743829888,0,160
1,congruent,1050,2,1198,rightCongruent.jpg,113,right,1680,-0.450264601,-0.22913107,0,220
1,incongruent,1050,1,1198,leftIncongruent.jpg,113,left,1680,1.699178521,1.086990353,0,60
1,congruent,1050,1,1198,leftCongruent.jpg,114,left,1680,-0.168241844,-0.189383124,0,560
1,incongruent,1050,2,1198,rightIncongruent.jpg,115,right,1680,0.559580799,0.495664534,0,300
1,congruent,1050,2,1198,rightCongruent.jpg,116,right,1680,1.132263101,0.852137247,0,400
1,incongruent,1050,1,1198,leftIncongruent.jpg,116,left,1680,-0.089330669,-0.032576423,0,500
1,incongruent,1050,1,1198,leftIncongruent.jpg,118,left,1680,1.127653277,0.571411259,1,280
1,incongruent,1050,2,1198,rightIncongruent.jpg,119,right,1680,0.723533073,0.695376126,1,80
1,incongruent,1050,1,1198,leftIncongruent.jpg,123,left,1680,0.626046361,0.364434714,0,280
1,congruent,1050,2,1198,rightCongruent.jpg,124,right,1680,-0.251350724,-0.166747697,0,340
1,incongruent,1050,2,1198,rightIncongruent.jpg,125,right,1680,0.709070976,0.517680005,0,180
1,incongruent,1050,2,1198,rightIncongruent.jpg,126,right,1680,1.064466155,0.910480045,0,220
1,congruent,1050,1,1198,leftCongruent.jpg,128,left,1680,0.179711371,0.12076032,0,40
1,incongruent,1050,1,1198,leftIncongruent.jpg,130,left,1680,0.122095077,0.140656863,0,460
1,congruent,1050,2,1199,rightCongruent.jpg,102,right,1680,0.098689558,0.134569239,0,260
1,congruent,1050,1,1199,leftCongruent.jpg,115,left,1680,0.128889489,0.136297027,0,360
1,incongruent,1050,2,1199,rightIncongruent.jpg,120,right,1680,0.150978636,0.115703732,0,420
1,incongruent,1050,2,1199,rightIncongruent.jpg,122,right,1680,-0.523383359,-0.595251146,0,660
1,incongruent,1050,2,1200,rightIncongruent.jpg,102,right,1680,0.168758205,0.151263112,1,380
1,congruent,1050,1,1200,leftCongruent.jpg,107,left,1680,0.244492725,0.128312718,0,380
1,incongruent,1050,2,1200,rightIncongruent.jpg,111,right,1680,0.109844905,0.011666131,0,320
1,incongruent,1050,2,1200,rightIncongruent.jpg,113,right,1680,-0.177579218,-0.057381697,0,400
1,incongruent,1050,2,1200,rightIncongruent.jpg,113,right,1680,1.235017123,0.430011598,1,60
1,congruent,1050,2,1200,rightCongruent.jpg,114,right,1680,0.628420123,0.557808671,1,160
1,incongruent,1050,2,1200,rightIncongruent.jpg,114,right,1680,-0.359834919,-0.340959504,0,440
1,incongruent,1050,2,1200,rightIncongruent.jpg,116,right,1680,1.104518437,0.895974013,0,340
1,incongruent,1050,2,1200,rightIncongruent.jpg,126,right,1680,0.538726641,0.638290079,1,300
1,incongruent,1050,2,1200,rightIncongruent.jpg,126,right,1680,0.058925229,0.029243292,0,420
1,incongruent,1050,1,1201,leftIncongruent.jpg,102,left,1680,0.053676005,0.048088293,0,420
1,incongruent,1050,2,1201,rightIncongruent.jpg,108,right,1680,0.129000421,0.112253835,0,280
1,congruent,1050,1,1201,leftCongruent.jpg,113,left,1680,1.016246214,1.102398258,1,220
1,incongruent,1050,2,1201,rightIncongruent.jpg,120,right,1680,0.143810053,0.200631881,0,400
1,incongruent,1050,1,1202,leftIncongruent.jpg,107,left,1680,0.249513232,0.122489506,0,420
1,incongruent,1050,1,1202,leftIncongruent.jpg,111,left,1680,0.364051726,0.509990426,1,260
1,incongruent,1050,1,1202,leftIncongruent.jpg,113,left,1680,1.216217117,0.63613805,3,40
1,congruent,1050,2,1202,rightCongruent.jpg,114,right,1680,0.208427069,0.205067185,0,240
1,congruent,1050,1,1202,leftCongruent.jpg,118,left,1680,-0.24974066,-0.154257795,0,360
1,incongruent,1050,2,1202,rightIncongruent.jpg,123,right,1680,0.607644486,0.546398278,0,480
1,congruent,1050,1,1202,leftCongruent.jpg,126,left,1680,-0.043877328,0.024976472,0,280
1,congruent,1050,2,1204,rightCongruent.jpg,103,right,1680,-0.133556908,-0.093785673,0,600
1,incongruent,1050,1,1204,leftIncongruent.jpg,109,left,1680,0.624359709,0.798384788,0,180
1,incongruent,1050,1,1204,leftIncongruent.jpg,110,left,1680,-0.219521883,0.003722248,0,80
1,incongruent,1050,2,1204,rightIncongruent.jpg,122,right,1680,1.34802919,1.013404465,1,80
1,incongruent,1050,2,1204,rightIncongruent.jpg,130,right,1680,1.29284504,0.803932174,0,280
1,congruent,1050,2,1205,rightCongruent.jpg,113,right,1680,-0.106858585,-0.036591672,0,360
1,incongruent,1050,2,1205,rightIncongruent.jpg,119,right,1680,-0.23046404,-0.186903378,0,320
1,congruent,1050,2,1205,rightCongruent.jpg,120,right,1680,0.172281885,0.192940218,0,360
1,congruent,1050,1,1205,leftCongruent.jpg,127,left,1680,-0.042487227,-0.056203353,0,400
1,incongruent,1050,2,1206,rightIncongruent.jpg,105,right,1680,0.154710177,0.140646029,0,340
1,congruent,1050,2,1206,rightCongruent.jpg,113,right,1680,-0.375432361,-0.235871737,0,240
1,incongruent,1050,2,1206,rightIncongruent.jpg,113,right,1680,0.304157138,0.257779628,2,380
1,incongruent,1050,1,1206,leftIncongruent.jpg,113,left,1680,1.06060854,1.271606772,0,40
1,congruent,1050,2,1206,rightCongruent.jpg,125,right,1680,0.293056111,0.181008898,0,120
1,incongruent,1050,1,1206,leftIncongruent.jpg,126,left,1680,1.01504054,1.094097596,1,300
1,congruent,1050,1,1206,leftCongruent.jpg,126,left,1680,0.338010337,0.342452973,0,320
1,congruent,1050,1,1207,leftCongruent.jpg,101,left,1680,-0.123027727,-0.125380059,0,320
1,incongruent,1050,1,1207,leftIncongruent.jpg,113,left,1680,1.58618309,1.320940693,2,80
1,incongruent,1050,1,1207,leftIncongruent.jpg,115,left,1680,0.387384453,0.449475743,1,380
1,incongruent,1050,1,1207,leftIncongruent.jpg,117,left,1680,0.131990908,0.089761605,0,740
1,congruent,1050,1,1207,leftCongruent.jpg,120,left,1680,-0.064492045,-0.044373765,0,500
1,incongruent,1050,2,1207,rightIncongruent.jpg,123,right,1680,0.045629957,0.042299961,0,840
1,incongruent,1050,2,1207,rightIncongruent.jpg,125,right,1680,-0.268339653,-0.041046216,0,240
1,incongruent,1050,1,1207,leftIncongruent.jpg,125,left,1680,0.498282911,0.297145806,0,80
1,incongruent,1050,1,1208,leftIncongruent.jpg,102,left,1680,0.34777952,0.305890338,2,320
1,incongruent,1050,2,1208,rightIncongruent.jpg,108,right,1680,-0.122411386,-0.141705902,0,420
1,congruent,1050,1,1208,leftCongruent.jpg,111,left,1680,0.081698726,0.11206313,0,400
1,incongruent,1050,2,1208,rightIncongruent.jpg,115,right,1680,-0.158672831,-0.023220472,1,300
1,incongruent,1050,1,1208,leftIncongruent.jpg,116,left,1680,0.671873467,0.381611279,0,620
1,incongruent,1050,1,1208,leftIncongruent.jpg,123,left,1680,0.187893056,-0.165317473,0,280
1,incongruent,1050,2,1208,rightIncongruent.jpg,123,right,1680,-0.204369288,0.025760874,0,640
1,incongruent,1050,2,1208,rightIncongruent.jpg,129,right,1680,0.543349702,0.221838376,0,60
1,incongruent,1050,2,1209,rightIncongruent.jpg,107,right,1680,0.774030639,1.001779628,0,380
1,congruent,1050,2,1209,rightCongruent.jpg,107,right,1680,0.17466097,0.159199834,0,380
1,incongruent,1050,2,1209,rightIncongruent.jpg,111,right,1680,-0.136379141,0.052516625,0,600
1,incongruent,1050,2,1209,rightIncongruent.jpg,128,right,1680,1.765033867,1.60532103,1,60
1,congruent,1050,2,1210,rightCongruent.jpg,110,right,1680,-0.517149841,-0.594602927,0,660
1,incongruent,1050,2,1210,rightIncongruent.jpg,127,right,1680,0.348640306,0.487339182,0,420
1,incongruent,1050,1,1210,leftIncongruent.jpg,128,left,1680,1.510857225,1.757325518,0,200
1,congruent,1050,1,1211,leftCongruent.jpg,102,left,1680,-0.28940053,-0.05116128,2,140
1,congruent,1050,1,1211,leftCongruent.jpg,105,left,1680,0.514312998,0.641351836,0,320
1,incongruent,1050,2,1211,rightIncongruent.jpg,107,right,1680,0.1945256,0.168401158,0,280
1,incongruent,1050,1,1211,leftIncongruent.jpg,107,left,1680,0.863400576,0.887215859,1,320
1,incongruent,1050,2,1211,rightIncongruent.jpg,109,right,1680,0.542250714,0.637625636,0,240
1,incongruent,1050,2,1211,rightIncongruent.jpg,113,right,1680,-0.337536367,-0.232016917,0,360
1,incongruent,1050,1,1211,leftIncongruent.jpg,119,left,1680,0.307179581,0.357264921,0,440
1,incongruent,1050,2,1211,rightIncongruent.jpg,119,right,1680,1.504318724,0.286526191,0,40
1,congruent,1050,2,1211,rightCongruent.jpg,123,right,1680,-0.082225844,0.059998805,0,400
1,incongruent,1050,1,1211,leftIncongruent.jpg,125,left,1680,-0.043065564,-0.025406254,0,200
1,incongruent,1050,2,1212,rightIncongruent.jpg,102,right,1680,-0.143443992,-0.082698765,0,320
